dats	tims	lons	lats	shear	mes		
03/11/2000	18:00	39	29,452	c	11		
03/11/2000	18:00	31,315	30,315	a	11		
03/11/2000	18:00	-63	22,861	a	11		
03/11/2000	18:00	-117	22,761	a	11		
03/11/2000	18:00	-145	44,145	a	11		
03/11/2000	18:00	-165,649	37,351	c	11		
04/11/2000	0:00	151,533	35,467	a	11		
04/11/2000	0:00	94,466	29,534	a	11		
04/11/2000	0:00	32,653	30,347	a	11		
04/11/2000	0:00	-58	23,07	c	11		
04/11/2000	0:00	-114	24,014	a	11		
04/11/2000	0:00	-170	37,153	c	11		
04/11/2000	6:00	160,568	34,568	a	11		
04/11/2000	6:00	100,686	28,686	c	11		
04/11/2000	6:00	-57	25,832	c	11		
04/11/2000	6:00	-114	26,439	a	11		
04/11/2000	6:00	-172,372	36	c	11		
04/11/2000	12:00	109,569	29,569	c	11		
04/11/2000	12:00	67,99	33,99	a	11		
04/11/2000	12:00	22	42,826	c	11		
04/11/2000	12:00	14	36,648	c	11		
04/11/2000	12:00	-53,596	25,596	c	11		
04/11/2000	12:00	-116	27,474	a	11		
04/11/2000	12:00	-175,288	38	c	11		
04/11/2000	18:00	46,204	30,796	c	11		
04/11/2000	18:00	33,835	40	a	11		
04/11/2000	18:00	-51	27,756	c	11		
04/11/2000	18:00	-117	27,248	a	11		
04/11/2000	18:00	-177,618	37	c	11		
05/11/2000	0:00	131,752	35,752	a	11		
05/11/2000	0:00	110	28,783	c	11		
05/11/2000	0:00	3,762	31	a	11		
05/11/2000	0:00	-62	19,318	c	11		
05/11/2000	0:00	-117	26,369	a	11		
05/11/2000	0:00	-144	45,457	c	11		
05/11/2000	6:00	145,84	37,84	a	11		
05/11/2000	6:00	123	34,582	c	11		
05/11/2000	6:00	95,13	32	a	11		
05/11/2000	6:00	42	30,201	a	11		
05/11/2000	6:00	0,324	28,324	a	11		
05/11/2000	6:00	-55,312	23	c	11		
05/11/2000	6:00	-116,19	25,81	a	11		
05/11/2000	12:00	120,703	32	c	11		
05/11/2000	12:00	3,317	25,317	a	11		
05/11/2000	12:00	-53	22,437	c	11		
05/11/2000	12:00	-114,729	25,271	a	11		
05/11/2000	18:00	135,44	37,44	c	11		
05/11/2000	18:00	7	24,681	a	11		
05/11/2000	18:00	-50	27,581	c	11		
05/11/2000	18:00	-74	32,571	a	11		
05/11/2000	18:00	-103,026	34	c	11		
05/11/2000	18:00	-109	24,932	a	11		
05/11/2000	18:00	-123	40,13	a	11		
06/11/2000	0:00	156,87	39,13	c	11		
06/11/2000	0:00	53,207	28,207	c	11		
06/11/2000	0:00	8	27,23	a	11		
06/11/2000	0:00	-47,064	30,064	c	11		
06/11/2000	0:00	-77,675	42,675	a	11		
06/11/2000	0:00	-104	26,081	c	11		
06/11/2000	0:00	-112	33,481	a	11		
06/11/2000	6:00	167,847	37,153	a	11		
06/11/2000	6:00	57,863	29,863	c	11		
06/11/2000	6:00	8,923	24,923	a	11		
06/11/2000	6:00	-46	32,305	c	11		
06/11/2000	6:00	-74,647	41,353	a	11		
06/11/2000	6:00	-111,119	29,881	a	11		
06/11/2000	12:00	9,295	23,295	a	11		
06/11/2000	12:00	-32	50,473	c	11		
06/11/2000	12:00	-44	33,558	c	11		
06/11/2000	12:00	-59,587	30,413	c	11		
06/11/2000	12:00	-71	35,654	a	11		
06/11/2000	12:00	-100	31,673	c	11		
06/11/2000	18:00	96,841	34,841	c	11		
06/11/2000	18:00	61	31,522	c	11		
06/11/2000	18:00	47,389	34,389	a	11		
06/11/2000	18:00	16	24,176	a	11		
06/11/2000	18:00	-42	35,244	c	11		
06/11/2000	18:00	-54,341	34,659	c	11		
06/11/2000	18:00	-65,765	31,765	c	11		
06/11/2000	18:00	-104	28,566	c	11		
06/11/2000	18:00	-174,435	30,565	c	11		
07/11/2000	0:00	18	23,419	a	11		
07/11/2000	0:00	-59	29,578	c	11		
07/11/2000	0:00	-68,427	36	a	11		
07/11/2000	0:00	-94,922	32,078	c	11		
07/11/2000	6:00	20,128	22,128	a	11		
07/11/2000	6:00	-38	38,241	c	11		
07/11/2000	6:00	-56	31,181	c	11		
07/11/2000	6:00	-101,026	33	c	11		
07/11/2000	6:00	-116	33,313	a	11		
07/11/2000	6:00	-168,78	25,78	a	11		
07/11/2000	12:00	26,456	22,456	a	11		
07/11/2000	12:00	-35	39,424	c	11		
07/11/2000	12:00	-53	32,551	c	11		
07/11/2000	12:00	-98,543	34	c	11		
07/11/2000	12:00	-114,493	30,507	a	11		
07/11/2000	12:00	-165	32,317	a	11		
07/11/2000	18:00	31,817	22,817	a	11		
07/11/2000	18:00	-59	33,572	c	11		
07/11/2000	18:00	-101	31,293	c	11		
07/11/2000	18:00	-112,549	29	a	11		
07/11/2000	18:00	-163	30,562	a	11		
08/11/2000	0:00	114,699	35,301	c	11		
08/11/2000	0:00	33	22,654	a	11		
08/11/2000	0:00	-24	46,937	c	11		
08/11/2000	0:00	-60,57	33,43	a	11		
08/11/2000	0:00	-103,158	31,158	c	11		
08/11/2000	0:00	-111,407	28	a	11		
08/11/2000	0:00	-175	35,629	c	11		
08/11/2000	6:00	126,914	36,914	c	11		
08/11/2000	6:00	99,029	38	a	11		
08/11/2000	6:00	34	22,049	a	11		
08/11/2000	6:00	-31	41,995	a	11		
08/11/2000	6:00	-61	31,502	c	11		
08/11/2000	6:00	-111,604	28	a	11		
08/11/2000	6:00	-149	43,92	a	11		
08/11/2000	6:00	-169,343	38,343	c	11		
08/11/2000	12:00	35	20,871	a	11		
08/11/2000	12:00	-24,955	37,045	a	11		
08/11/2000	12:00	-58,994	29,994	c	11		
08/11/2000	12:00	-108,959	26,041	a	11		
08/11/2000	12:00	-167	38,559	c	11		
08/11/2000	18:00	43,329	27,329	a	11		
08/11/2000	18:00	-22	35,601	a	11		
08/11/2000	18:00	-58	28,733	c	11		
08/11/2000	18:00	-105	24,602	a	11		
08/11/2000	18:00	-144,989	51,989	c	11		
08/11/2000	18:00	-163,877	42	c	11		
08/11/2000	18:00	-177,714	30,714	a	11		
09/11/2000	0:00	45	28,029	a	11		
09/11/2000	0:00	-21	33,954	a	11		
09/11/2000	0:00	-59,791	25,791	c	11		
09/11/2000	0:00	-103	25,513	a	11		
09/11/2000	0:00	-161,313	45,687	c	11		
09/11/2000	6:00	46	28,01	a	11		
09/11/2000	6:00	-13,724	33	a	11		
09/11/2000	6:00	-58	22,572	c	11		
09/11/2000	6:00	-98,938	27	a	11		
09/11/2000	6:00	-119	34,593	a	11		
09/11/2000	6:00	-140,531	49,469	a	11		
09/11/2000	6:00	-159,862	47	c	11		
09/11/2000	12:00	90	29,707	c	11		
09/11/2000	12:00	48	27,378	a	11		
09/11/2000	12:00	-17	31,362	a	11		
09/11/2000	12:00	-55	21,823	c	11		
09/11/2000	12:00	-91,164	29,836	c	11		
09/11/2000	12:00	-141,72	52,28	a	11		
09/11/2000	12:00	-164,489	35	c	11		
09/11/2000	18:00	-12	30,804	a	11		
09/11/2000	18:00	-55,162	21,162	c	11		
09/11/2000	18:00	-89	33,428	c	11		
09/11/2000	18:00	-179	22,594	c	11		
10/11/2000	0:00	121,459	34,459	c	11		
10/11/2000	0:00	-18	30,009	a	11		
10/11/2000	0:00	-52	21,658	c	11		
10/11/2000	0:00	-85,564	36,436	c	11		
10/11/2000	0:00	-132,852	36,148	a	11		
10/11/2000	0:00	-169	31,242	c	11		
10/11/2000	6:00	96	28,676	c	11		
10/11/2000	6:00	6	29,601	c	11		
10/11/2000	6:00	-17,506	28,494	a	11		
10/11/2000	6:00	-50	22,33	c	11		
10/11/2000	6:00	-80,1	39	c	11		
10/11/2000	6:00	-131,742	34,258	a	11		
10/11/2000	6:00	-159,742	32,258	c	11		
10/11/2000	12:00	100	29,885	c	11		
10/11/2000	12:00	9	32,293	c	11		
10/11/2000	12:00	-20	27,694	a	11		
10/11/2000	12:00	-51	23,025	c	11		
10/11/2000	12:00	-77,384	37,384	c	11		
10/11/2000	12:00	-130,498	37	a	11		
10/11/2000	12:00	-145,811	40,189	c	11		
10/11/2000	18:00	16	38,135	c	11		
10/11/2000	18:00	-18,077	26,923	a	11		
10/11/2000	18:00	-51,916	24,084	c	11		
10/11/2000	18:00	-74	36,91	c	11		
10/11/2000	18:00	-127,837	34,837	a	11		
11/11/2000	0:00	108,907	32	c	11		
11/11/2000	0:00	46	31,462	c	11		
11/11/2000	0:00	27	41,441	a	11		
11/11/2000	0:00	-21	24,062	a	11		
11/11/2000	0:00	-51	25,57	a	11		
11/11/2000	0:00	-72,872	37,128	c	11		
11/11/2000	0:00	-124,497	35	a	11		
11/11/2000	0:00	-175,819	32,181	a	11		
11/11/2000	6:00	-19	21,117	a	11		
11/11/2000	6:00	-48	26,157	c	11		
11/11/2000	6:00	-126,789	40	a	11		
11/11/2000	6:00	-171	34,112	a	11		
11/11/2000	12:00	56,515	32	c	11		
11/11/2000	12:00	51	28,905	a	11		
11/11/2000	12:00	-15,13	20,13	a	11		
11/11/2000	12:00	-46	27,674	c	11		
11/11/2000	12:00	-66	34,581	a	11		
11/11/2000	12:00	-122,224	34,776	a	11		
11/11/2000	18:00	54,482	28,518	a	11		
11/11/2000	18:00	-13	20,247	a	11		
11/11/2000	18:00	-44,248	30,248	c	11		
11/11/2000	18:00	-68	33,94	a	11		
11/11/2000	18:00	-120,856	33,856	a	11		
11/11/2000	18:00	-164	35,167	a	11		
12/11/2000	0:00	61	27,758	a	11		
12/11/2000	0:00	-4,423	28,423	c	11		
12/11/2000	0:00	-10,198	21,802	a	11		
12/11/2000	0:00	-44,324	32,676	c	11		
12/11/2000	0:00	-63	33,017	a	11		
12/11/2000	0:00	-122,76	33,76	a	11		
12/11/2000	0:00	-168	43,315	a	11		
12/11/2000	6:00	63,441	28,441	a	11		
12/11/2000	6:00	13,504	28,496	c	11		
12/11/2000	6:00	-18	21,481	a	11		
12/11/2000	6:00	-72	30,02	c	11		
12/11/2000	6:00	-124	35,438	a	11		
12/11/2000	6:00	-159,561	40,561	a	11		
12/11/2000	12:00	70,229	30,229	c	11		
12/11/2000	12:00	-17	20,546	c	11		
12/11/2000	12:00	-41,803	37,197	c	11		
12/11/2000	12:00	-69	27,579	a	11		
12/11/2000	12:00	-129,739	25,739	a	11		
12/11/2000	12:00	-154,911	37,089	c	11		
12/11/2000	18:00	-18,944	20,056	c	11		
12/11/2000	18:00	-54,096	39,096	c	11		
12/11/2000	18:00	-66,962	26,962	a	11		
12/11/2000	18:00	-119	33,636	a	11		
12/11/2000	18:00	-154,459	35,541	a	11		
12/11/2000	18:00	-172	38,72	c	11		
13/11/2000	0:00	-17	18,688	c	11		
13/11/2000	0:00	-65	26,704	c	11		
13/11/2000	0:00	-120	28,241	a	11		
13/11/2000	6:00	-14	18,166	c	11		
13/11/2000	6:00	-43	38,22	c	11		
13/11/2000	6:00	-61,46	27,54	a	11		
13/11/2000	6:00	-114,643	29,357	a	11		
13/11/2000	6:00	-151	52,728	c	11		
13/11/2000	12:00	-10	18,658	c	11		
13/11/2000	12:00	-39,261	36,739	c	11		
13/11/2000	12:00	-59,238	29,238	a	11		
13/11/2000	12:00	-147	31,501	a	11		
13/11/2000	18:00	36	25,514	a	11		
13/11/2000	18:00	-38,294	37	a	11		
13/11/2000	18:00	-59	30,658	c	11		
13/11/2000	18:00	-87,968	35,032	a	11		
13/11/2000	18:00	-126,303	32,697	a	11		
14/11/2000	0:00	111	32,214	c	11		
14/11/2000	0:00	34,292	24,708	a	11		
14/11/2000	0:00	-54	34,597	c	11		
14/11/2000	0:00	-64	31,722	c	11		
14/11/2000	0:00	-80	36,53	a	11		
14/11/2000	0:00	-106,493	34,507	c	11		
14/11/2000	0:00	-134	43,046	a	11		
14/11/2000	0:00	-147	45,915	c	11		
14/11/2000	6:00	124,431	35,569	c	11		
14/11/2000	6:00	38	25,755	c	11		
14/11/2000	6:00	23,406	32,406	a	11		
14/11/2000	6:00	-35,477	35,523	a	11		
14/11/2000	6:00	-63,444	27,556	c	11		
14/11/2000	6:00	-95	34,629	a	11		
14/11/2000	6:00	-128	37,116	a	11		
14/11/2000	6:00	-143	46,544	c	11		
14/11/2000	12:00	43	27,725	c	11		
14/11/2000	12:00	28	30,823	a	11		
14/11/2000	12:00	-34	34,038	a	11		
14/11/2000	12:00	-61,292	25	c	11		
14/11/2000	12:00	-83,391	35,609	a	11		
14/11/2000	12:00	-94,715	35,715	a	11		
14/11/2000	12:00	-127	37,407	a	11		
14/11/2000	18:00	145,501	39,501	a	11		
14/11/2000	18:00	49	29,668	c	11		
14/11/2000	18:00	8,381	28,381	a	11		
14/11/2000	18:00	-11,676	29,676	a	11		
14/11/2000	18:00	-52,681	31	c	11		
14/11/2000	18:00	-59	23,851	a	11		
14/11/2000	18:00	-125,892	37,108	a	11		
14/11/2000	18:00	-152	29,801	a	11		
15/11/2000	0:00	163	38,739	a	11		
15/11/2000	0:00	101,174	31,174	c	11		
15/11/2000	0:00	55,75	32,25	c	11		
15/11/2000	0:00	15	28,984	a	11		
15/11/2000	0:00	-34	30,48	a	11		
15/11/2000	0:00	-57,314	22,686	c	11		
15/11/2000	0:00	-110	38,567	c	11		
15/11/2000	0:00	-149	29,46	a	11		
15/11/2000	6:00	37	27,804	a	11		
15/11/2000	6:00	-52	24,473	a	11		
15/11/2000	6:00	-109,674	33,326	c	11		
15/11/2000	6:00	-146	28,73	a	11		
15/11/2000	12:00	114	34,462	c	11		
15/11/2000	12:00	26	28,588	a	11		
15/11/2000	12:00	-6,479	28,521	a	11		
15/11/2000	12:00	-51	25,037	a	11		
15/11/2000	12:00	-77,482	32,482	a	11		
15/11/2000	12:00	-147	25,432	a	11		
15/11/2000	18:00	122,402	38	c	11		
15/11/2000	18:00	29,365	28	a	11		
15/11/2000	18:00	-5,601	32,601	a	11		
15/11/2000	18:00	-48	29,299	c	11		
15/11/2000	18:00	-78,008	34,992	a	11		
15/11/2000	18:00	-148,612	23,388	a	11		
15/11/2000	18:00	-176,136	32,864	c	11		
16/11/2000	0:00	80,635	35	c	11		
16/11/2000	0:00	29,373	29,373	a	11		
16/11/2000	0:00	-20,072	34,928	a	11		
16/11/2000	0:00	-64	32,245	c	11		
16/11/2000	0:00	-72,753	34,753	a	11		
16/11/2000	0:00	-116	28,927	c	11		
16/11/2000	0:00	-145	23,591	a	11		
16/11/2000	0:00	-160,542	35	c	11		
16/11/2000	6:00	84,862	32,862	c	11		
16/11/2000	6:00	12,014	32,986	c	11		
16/11/2000	6:00	-18	33,763	a	11		
16/11/2000	6:00	-60,922	31,922	c	11		
16/11/2000	6:00	-101,729	32,729	c	11		
16/11/2000	6:00	-136,697	25,303	a	11		
16/11/2000	12:00	92,405	31	c	11		
16/11/2000	12:00	7,356	34,644	c	11		
16/11/2000	12:00	-20	32,492	a	11		
16/11/2000	12:00	-57,138	32,862	c	11		
16/11/2000	12:00	-71	36,397	c	11		
16/11/2000	12:00	-134,926	24,074	a	11		
16/11/2000	12:00	-171	45,767	c	11		
16/11/2000	18:00	-23	24,504	a	11		
16/11/2000	18:00	-133	25,711	a	11		
16/11/2000	18:00	-149,181	35,181	c	11		
17/11/2000	0:00	15,7	38	c	11		
17/11/2000	0:00	-22,623	24,623	a	11		
17/11/2000	0:00	-132	25,556	a	11		
17/11/2000	6:00	29,913	26,087	a	11		
17/11/2000	6:00	-18,436	25,436	a	11		
17/11/2000	6:00	-127,527	24,473	a	11		
17/11/2000	6:00	-145	33,145	c	11		
17/11/2000	12:00	32	25,706	a	11		
17/11/2000	12:00	-33	24,826	a	11		
17/11/2000	12:00	-119	26,232	a	11		
17/11/2000	12:00	-141,586	31,586	c	11		
17/11/2000	18:00	37	24,643	a	11		
17/11/2000	18:00	-2	27,722	c	11		
17/11/2000	18:00	-34	25,685	a	11		
17/11/2000	18:00	-109	31,511	c	11		
17/11/2000	18:00	-117,443	27,443	a	11		
18/11/2000	0:00	38	23,279	a	11		
18/11/2000	0:00	9,599	31	c	11		
18/11/2000	0:00	-9,378	27,378	a	11		
18/11/2000	0:00	-116,46	28,46	a	11		
18/11/2000	6:00	41,163	22,837	c	11		
18/11/2000	6:00	27,545	30,545	a	11		
18/11/2000	6:00	-34	25,449	a	11		
18/11/2000	6:00	-114	28,779	a	11		
18/11/2000	6:00	-172,969	28,031	a	11		
18/11/2000	12:00	96,548	30,548	c	11		
18/11/2000	12:00	41	25,59	c	11		
18/11/2000	12:00	31	28,697	a	11		
18/11/2000	12:00	-32,545	25,455	a	11		
18/11/2000	12:00	-57	41,468	c	11		
18/11/2000	12:00	-112	29,358	a	11		
18/11/2000	12:00	-164	28,348	a	11		
18/11/2000	18:00	119	33,541	a	11		
18/11/2000	18:00	39	26,006	c	11		
18/11/2000	18:00	-35	25,489	a	11		
18/11/2000	18:00	-109,738	29,262	a	11		
18/11/2000	18:00	-156	28,333	a	11		
19/11/2000	0:00	127,073	33	a	11		
19/11/2000	0:00	49,45	28,45	c	11		
19/11/2000	0:00	-33,626	25,374	a	11		
19/11/2000	0:00	-52,764	35,764	c	11		
19/11/2000	0:00	-152	27,246	a	11		
19/11/2000	6:00	105	28,883	c	11		
19/11/2000	6:00	48,334	28,666	c	11		
19/11/2000	6:00	31,12	27,88	c	11		
19/11/2000	6:00	-13,616	25,616	a	11		
19/11/2000	6:00	-146	28,503	c	11		
19/11/2000	12:00	115	32,37	c	11		
19/11/2000	12:00	50	29,625	c	11		
19/11/2000	12:00	-15,113	25,113	a	11		
19/11/2000	12:00	-104	30,556	a	11		
19/11/2000	12:00	-152,867	28,133	a	11		
19/11/2000	18:00	82,727	31,727	a	11		
19/11/2000	18:00	52	27,769	c	11		
19/11/2000	18:00	-9,702	24,702	a	11		
19/11/2000	18:00	-99,174	31,174	c	11		
19/11/2000	18:00	-148	26,085	a	11		
20/11/2000	0:00	149,719	29,719	a	11		
20/11/2000	0:00	-5,688	24,312	a	11		
20/11/2000	0:00	-109	32,904	a	11		
20/11/2000	0:00	-129,8	35,2	a	11		
20/11/2000	0:00	-144	25,138	a	11		
20/11/2000	6:00	154	29,548	a	11		
20/11/2000	6:00	-4	23,897	a	11		
20/11/2000	6:00	-141	24,624	a	11		
20/11/2000	12:00	161	30,805	a	11		
20/11/2000	12:00	1,596	24,596	a	11		
20/11/2000	12:00	-139	23,576	a	11		
20/11/2000	18:00	4,532	25,532	a	11		
20/11/2000	18:00	-131	26,553	a	11		
21/11/2000	0:00	169	30,95	a	11		
21/11/2000	0:00	-5,631	26,631	a	11		
21/11/2000	6:00	62	27,898	c	11		
21/11/2000	6:00	-32	22,532	a	11		
21/11/2000	12:00	70	28,541	c	11		
21/11/2000	12:00	25,554	30,554	c	11		
21/11/2000	12:00	-17,373	25,373	a	11		
21/11/2000	12:00	-115,731	37	c	11		
21/11/2000	18:00	95	28,856	a	11		
21/11/2000	18:00	80	29,346	c	11		
21/11/2000	18:00	18,268	28,268	a	11		
21/11/2000	18:00	7,431	36,431	a	11		
21/11/2000	18:00	-132	37,992	a	11		
22/11/2000	0:00	12,85	32,15	a	11		
22/11/2000	0:00	-100	38,803	a	11		
22/11/2000	6:00	15,113	33,113	a	11		
22/11/2000	6:00	-17,228	33,772	a	11		
22/11/2000	6:00	-155,567	34,567	c	11		
22/11/2000	12:00	95	28,682	a	11		
22/11/2000	12:00	24,724	32	a	11		
22/11/2000	12:00	-7,193	29,807	a	11		
22/11/2000	12:00	-160,905	31,095	a	11		
22/11/2000	18:00	21,16	32,16	a	11		
22/11/2000	18:00	-5,525	29,525	a	11		
22/11/2000	18:00	-116,783	25,217	a	11		
22/11/2000	18:00	-122,925	37,075	a	11		
22/11/2000	18:00	-154	29,609	a	11		
23/11/2000	0:00	21	34,834	a	11		
23/11/2000	0:00	-2	29,121	a	11		
23/11/2000	0:00	-111	24,639	a	11		
23/11/2000	0:00	-121	36,776	a	11		
23/11/2000	6:00	102	29,762	a	11		
23/11/2000	6:00	2	28,655	a	11		
23/11/2000	6:00	-148,635	33,365	a	11		
23/11/2000	12:00	5	27,907	a	11		
23/11/2000	12:00	-96	30,835	a	11		
23/11/2000	12:00	-140,235	32,235	a	11		
23/11/2000	18:00	3,859	27,859	a	11		
23/11/2000	18:00	-134,954	32,046	a	11		
24/11/2000	0:00	70,102	29,898	a	11		
24/11/2000	0:00	-4	29,613	a	11		
24/11/2000	0:00	-130	33,159	a	11		
24/11/2000	6:00	81,412	29,412	a	11		
24/11/2000	6:00	-2,681	25,681	a	11		
24/11/2000	6:00	-127,517	31,483	a	11		
24/11/2000	12:00	67,852	31,148	c	11		
24/11/2000	12:00	-0,684	23,316	a	11		
24/11/2000	12:00	-77	33,084	a	11		
24/11/2000	12:00	-119,744	31,256	a	11		
24/11/2000	18:00	39	29,083	c	11		
24/11/2000	18:00	3	22,407	a	11		
24/11/2000	18:00	-63,837	34,163	a	11		
24/11/2000	18:00	-91,794	33	c	11		
24/11/2000	18:00	-117,301	29,699	a	11		
25/11/2000	0:00	129,794	29,794	c	11		
25/11/2000	0:00	101	31,858	a	11		
25/11/2000	0:00	53	31,815	c	11		
25/11/2000	0:00	9,185	23,185	a	11		
25/11/2000	0:00	-47,731	39,269	c	11		
25/11/2000	0:00	-112,299	28,701	a	11		
25/11/2000	6:00	68,879	31,121	c	11		
25/11/2000	6:00	43	30,744	c	11		
25/11/2000	6:00	-90	33,625	c	11		
25/11/2000	6:00	-111	35,444	a	11		
25/11/2000	12:00	137,861	31,139	c	11		
25/11/2000	12:00	106,564	32,436	a	11		
25/11/2000	12:00	79	32,387	c	11		
25/11/2000	12:00	8,758	24,758	a	11		
25/11/2000	12:00	-42	37,781	c	11		
25/11/2000	12:00	-81,542	39,542	c	11		
25/11/2000	18:00	143,522	32,478	c	11		
25/11/2000	18:00	117	32,554	c	11		
25/11/2000	18:00	96	32,131	c	11		
25/11/2000	18:00	13,668	24,668	a	11		
25/11/2000	18:00	-15	44,426	c	11		
25/11/2000	18:00	-37,591	40,591	c	11		
26/11/2000	0:00	102	32,44	c	11		
26/11/2000	0:00	11	23,88	a	11		
26/11/2000	6:00	105	32,726	c	11		
26/11/2000	12:00	15	23,822	c	11		
26/11/2000	18:00	-147	38,182	c	11		
27/11/2000	0:00	14,004	25	a	11		
27/11/2000	0:00	-161	31,53	c	11		
27/11/2000	6:00	165,767	33,233	c	11		
27/11/2000	6:00	18	24,605	a	11		
27/11/2000	12:00	167	33,219	c	11		
27/11/2000	12:00	155,692	33,308	a	11		
27/11/2000	12:00	104,562	32,438	a	11		
27/11/2000	12:00	21	24,747	a	11		
27/11/2000	12:00	-28,27	28,27	c	11		
27/11/2000	12:00	-151	30,904	c	11		
27/11/2000	18:00	164	33,962	a	11		
27/11/2000	18:00	-22,587	32,587	c	11		
27/11/2000	18:00	-122,858	39,858	c	11		
28/11/2000	0:00	154,278	35,278	a	11		
28/11/2000	0:00	24	22,79	a	11		
28/11/2000	0:00	-20,264	31	c	11		
28/11/2000	0:00	-105	33,58	c	11		
28/11/2000	6:00	101,53	33,53	c	11		
28/11/2000	6:00	-13,528	33	c	11		
28/11/2000	6:00	-98	32,897	c	11		
28/11/2000	12:00	121	34,585	c	11		
28/11/2000	12:00	24,866	29,866	a	11		
28/11/2000	12:00	-10,233	34	c	11		
28/11/2000	12:00	-21	23,548	a	11		
28/11/2000	18:00	21,089	35,089	a	11		
28/11/2000	18:00	-7	36,374	c	11		
28/11/2000	18:00	-16	24,431	a	11		
28/11/2000	18:00	-153	33,229	c	11		
29/11/2000	0:00	22,095	33,095	a	11		
29/11/2000	0:00	-2,578	40,422	c	11		
29/11/2000	0:00	-9	27,464	c	11		
29/11/2000	0:00	-164,553	35	c	11		
29/11/2000	6:00	22,108	33,108	a	11		
29/11/2000	6:00	6,788	50	c	11		
29/11/2000	6:00	-94,93	27,07	c	11		
29/11/2000	6:00	-157	34,816	c	11		
29/11/2000	12:00	23,527	32	a	11		
29/11/2000	12:00	-147,642	36,358	c	11		
29/11/2000	12:00	-157,359	28,641	a	11		
29/11/2000	18:00	31	29,073	a	11		
29/11/2000	18:00	5,605	37,395	c	11		
29/11/2000	18:00	-86	28,315	a	11		
29/11/2000	18:00	-118	35,32	c	11		
29/11/2000	18:00	-143	35,193	c	11		
30/11/2000	0:00	29,701	28,299	a	11		
30/11/2000	0:00	7,862	36	c	11		
30/11/2000	0:00	-1,574	25,426	a	11		
30/11/2000	0:00	-76	33,739	a	11		
30/11/2000	0:00	-112,778	40,778	c	11		
30/11/2000	0:00	-150,552	26	c	11		
30/11/2000	6:00	28,395	28,395	a	11		
30/11/2000	6:00	10,222	30,778	c	11		
30/11/2000	6:00	5,109	27	a	11		
30/11/2000	6:00	-105	42,784	c	11		
30/11/2000	12:00	28	29,362	a	11		
30/11/2000	12:00	9,261	27,261	c	11		
30/11/2000	12:00	-82,718	35,718	a	11		
30/11/2000	18:00	30	30,202	a	11		
30/11/2000	18:00	15	26,854	c	11		
30/11/2000	18:00	8,085	37,915	a	11		
30/11/2000	18:00	-28,618	34,382	a	11		
30/11/2000	18:00	-140,274	24,274	a	11		
01/12/2000	0:00	96,245	31,755	c	12		
01/12/2000	0:00	17	27,252	c	12		
01/12/2000	0:00	11,472	36	a	12		
01/12/2000	0:00	-135,089	26,089	c	12		
01/12/2000	0:00	-141	23,639	a	12		
01/12/2000	0:00	-161,713	29,713	c	12		
01/12/2000	6:00	18	27,171	c	12		
01/12/2000	6:00	12,358	36	a	12		
01/12/2000	6:00	-128	30,71	c	12		
01/12/2000	6:00	-137,875	22,875	a	12		
01/12/2000	12:00	21	26,439	a	12		
01/12/2000	12:00	-68,138	37,138	c	12		
01/12/2000	12:00	-96	24,389	a	12		
01/12/2000	12:00	-134,255	23,745	a	12		
01/12/2000	18:00	98	31,55	c	12		
01/12/2000	18:00	23	26,165	a	12		
01/12/2000	18:00	-43,209	42,209	c	12		
01/12/2000	18:00	-59,454	37,454	c	12		
01/12/2000	18:00	-93	24,565	a	12		
01/12/2000	18:00	-130,989	24,011	a	12		
01/12/2000	18:00	-160,246	24,754	a	12		
02/12/2000	0:00	26,409	25,409	a	12		
02/12/2000	0:00	-16,775	35,225	a	12		
02/12/2000	0:00	-90,73	26,27	c	12		
02/12/2000	0:00	-126,567	26,433	a	12		
02/12/2000	6:00	28	33,018	a	12		
02/12/2000	6:00	8	45,964	c	12		
02/12/2000	6:00	-87	26,971	c	12		
02/12/2000	6:00	-124	25,119	a	12		
02/12/2000	6:00	-142,179	35	c	12		
02/12/2000	6:00	-150	22,503	a	12		
02/12/2000	12:00	32	26,529	a	12		
02/12/2000	12:00	3,838	37,838	c	12		
02/12/2000	12:00	-30,091	42	c	12		
02/12/2000	12:00	-126,029	28	a	12		
02/12/2000	12:00	-146	22,526	c	12		
02/12/2000	18:00	34,185	27,815	a	12		
02/12/2000	18:00	-134	30,599	c	12		
02/12/2000	18:00	-143	22,899	a	12		
03/12/2000	0:00	26	27,682	a	12		
03/12/2000	0:00	11,419	35,581	c	12		
03/12/2000	0:00	-143	25,092	a	12		
03/12/2000	6:00	27	27,29	a	12		
03/12/2000	6:00	11	29,873	c	12		
03/12/2000	6:00	-139,222	22,222	a	12		
03/12/2000	12:00	106	27,824	a	12		
03/12/2000	12:00	30	27,311	c	12		
03/12/2000	12:00	-11,159	39,159	c	12		
03/12/2000	12:00	-137	21,144	c	12		
03/12/2000	18:00	33,458	27,542	c	12		
03/12/2000	18:00	3,379	37,379	a	12		
04/12/2000	0:00	118	30,67	a	12		
04/12/2000	0:00	29	29,864	a	12		
04/12/2000	0:00	-134,479	18,521	a	12		
04/12/2000	6:00	19,376	31	c	12		
04/12/2000	6:00	-139	21,445	a	12		
04/12/2000	6:00	-164,681	37,681	c	12		
04/12/2000	12:00	24	30,264	c	12		
04/12/2000	12:00	-96	26,42	a	12		
